label,x_px,y_px,x_init_px,y_init_px,center_offset_px,area_px,circularity,eq_diam_px,eq_diam_nm,refined_diam_px,refined_diam_nm,radius_change_factor,quality_score,gradient_sharpness,profile_symmetry,edge_contrast,center_quality,angular_variance,angular_cv,mean_intensity,max_intensity
30,1080.1110745974368,926.0443641143609,1080.1110745974368,926.0443641143609,0.0,3043.0,0.9078163568863337,62.24522419133134,479.80672899076507,63.52204930294839,489.6489183033961,0.020512820512161373,0.9557495040109483,16929.70664734047,0.8893737600273706,0.4830276322142119,0.40971801963456633,48426495.913253106,0.1440703000790434,44045.729214590865,62451.0
32,1371.0469777638584,460.00062637018476,1371.0469777638584,460.00062637018476,0.0,3193.0,0.9050924332117142,63.76091174331947,491.4901488183817,66.37674401996847,511.6538472314435,0.04102564102435413,0.9389966738844868,15376.006458108524,0.8474916847112168,0.42688815187423323,0.32533689083855494,86500125.18628085,0.20737368806301149,43258.09834011901,62451.0
33,280.7229244960711,629.1100102494021,280.7229244960711,629.1100102494021,0.0,2927.0,0.9180148344214087,61.047294349871244,470.57269045594296,62.299546541663474,480.22546359350076,0.02051282051214848,0.9345001775645401,15110.533015820816,0.8362504439113498,0.4372619916012826,0.4357821290081943,36368370.18467282,0.12947246649969815,43370.396310215234,62194.0
35,1164.8049738219895,291.976112565445,1164.8049738219895,291.976112565445,0.0,3056.0,0.89925904296682,62.37804139848138,480.8305278531559,63.65759096562971,490.6937181680924,0.020512820512162716,0.9558719782680216,14635.372632592127,0.8896799456700537,0.42259406225188306,0.3929645977817541,53827346.96450092,0.15447584989714092,44019.99607329843,62451.0
36,215.40981432360743,626.4638594164456,215.40981432360743,626.4638594164456,0.0,3016.0,0.8381139322002117,61.968463486851526,477.6733661496022,63.23961145581258,487.47179417318375,0.020512820512158404,0.9010576907559569,10797.597038255884,0.868897830796826,0.3334359773165745,0.35914420072809633,61817021.285131186,0.17843969023380885,43271.60809018568,62451.0
37,522.591871011085,84.36378904937857,522.591871011085,84.36378904937857,0.0,2977.0,0.7952283293502344,61.5665016439669,474.57491161723937,62.82940424179186,484.30978159913144,0.02051282051215414,0.8552996166949849,8981.479471073024,0.8382164661442382,0.27430245741544523,0.3731115900123655,47882206.02346021,0.16801633258480617,41980.00470272086,62194.0
38,1025.0272785622592,757.7358793324776,1025.0272785622592,757.7358793324776,0.0,3116.0,0.7399689708761755,62.98741478577103,485.52777901560233,62.98741478577102,485.5277790156023,1.1280709617217878e-16,0.8887923408964062,9540.440683970783,0.8801955370627456,0.3069450583366775,0.39485071192249116,49387436.15046324,0.1532602752901454,42815.57317073171,62451.0
39,73.94748858447488,954.8666014350946,73.94748858447488,954.8666014350946,0.0,3066.0,0.9168445174322586,62.48001635849665,481.61658449669045,63.76165771969658,491.49589905046867,0.020512820512163885,0.9552586496602686,15586.281440082828,0.8881466241506712,0.43369666314337135,0.43438086752255917,38168140.05680889,0.13021271763265815,43836.94096542727,62194.0
41,1202.793703951775,343.5639651707971,1202.793703951775,343.5639651707971,0.0,2986.0,0.8716582054713535,61.6594946506959,475.29173240079865,62.92430479737684,485.04130639876377,0.020512820512155187,0.9542627740592204,13790.261535191783,0.885656935148051,0.3985757532898243,0.3760072217728113,60139712.02319702,0.16595233870380646,43645.41661085064,62451.0
42,794.1315345699832,166.483305227656,794.1315345699832,166.483305227656,0.0,2965.0,0.9035663730580668,61.44229203195269,473.61746293866184,62.70264674030043,483.33269294765995,0.020512820512152696,0.9531363510465622,16117.133113971746,0.8828408776164054,0.45199234469464916,0.39830548512266445,50098007.76973857,0.15106357741772858,43716.61011804384,62451.0
43,727.4226839237057,174.008514986376,727.4226839237057,174.008514986376,0.0,2936.0,0.913262502101071,61.141077054157606,471.29559848887465,62.39525299373007,480.96320050915926,0.020512820512149494,0.9490652658912697,13622.866694484637,0.8860420956999463,0.4007188636055731,0.41914487606407164,40270504.283150464,0.13858099122918474,42839.34400544959,61937.0
44,1010.4272665764547,366.80040595399186,1010.4272665764547,366.80040595399186,0.0,2956.0,0.9194836363115687,61.34896978953388,472.89810429775764,62.60741019547303,482.59857823207057,0.020512820512151638,0.9559844624946248,16155.272569718769,0.8899611562365619,0.45897290452275397,0.452187605364245,34089032.082795575,0.12114714957622125,44047.85250338295,62451.0
45,984.0847050754459,425.92969821673523,984.0847050754459,425.92969821673523,0.0,2916.0,0.9199413597959135,60.93247502315768,469.687625195257,62.18237194670963,479.3222431479802,0.020512820512147194,0.9580717629185169,16695.157330923,0.895179407296292,0.46834416082188673,0.3821728717662193,55666708.16239719,0.16166169131222757,43826.167695473254,62451.0
46,46.70224155235865,785.9257276681165,46.70224155235865,785.9257276681165,0.0,2989.0,0.8607598467057402,61.69046116875283,475.53043254093245,62.95590652606057,485.28490295202846,0.020512820512155326,0.9319290250867793,13174.698890414587,0.8698480105324654,0.4013177368297969,0.3923013947004955,51105930.269045055,0.1549060527208819,44073.823352291736,62451.0
47,177.82685153872168,791.4721001014542,177.82685153872168,791.4721001014542,0.0,2957.0,0.9251795835811523,61.35934593671836,472.9780870643842,63.8766524366863,492.38231627728203,0.041025641024303866,0.9346000619030892,16516.951658807106,0.8365001547577227,0.47071130019914464,0.40621282421769866,43475144.35917656,0.1461763736597536,43739.279337166045,62451.0
48,1145.0247476392055,913.7694562031911,1145.0247476392055,913.7694562031911,0.0,3071.0,0.893513024491889,62.530941476053954,482.0091321081109,63.81362745504993,491.896498920585,0.020512820512164423,0.9462965884152119,15252.659731767062,0.8657414710380297,0.45406849048151693,0.41036660160127936,48032370.23664242,0.14368454842522016,43583.718658417456,62194.0
49,1053.8214285714287,136.1486394557823,1053.8214285714287,136.1486394557823,0.0,2940.0,0.9070145610561595,61.18271211315643,471.616535263207,62.437742105221176,481.2907206019395,0.020512820512149997,0.9305019448012097,15384.39353749936,0.8262548620030242,0.4517328898785431,0.4379640165392712,37086763.782112285,0.12832926044971832,43754.68707482993,62451.0
